,answer,ans_grth,score
30,Dalam Peraturan Otoritas Jasa Keuangan No. 31/POJK.04/2,"
Fakta Material adalah informasi atau fakta penting dan relevan mengenai peristiwa, kejadian, atau fakta yang dapat mempengaruhi harga Efek pada bursa Efek dan/atau keputusan pemodal, calon pemodal, atau pihak lain yang berkepentingan atas informasi atau fakta tersebut.",0
31,Pasal 62(1) Peraturan Otoritas Jasa Keuangan Nomor 6/POJK.07/2,"
a. Emiten Skala Kecil dan Emiten Skala Menengah, yang nilai rata-rata kapitalisasi pasar selama jangka waktu 1 (satu) tahun sebelum berakhirnya periode laporan keuangan tahunan terakhir tidak lebih dari Rp250.000.000.000,00 (dua ratus lima puluh miliar rupiah); dan b. Perusahaan Publik, yang memenuhi kriteria aset dan pengendalian sebagaimana dimaksud dalam Pasal 1 angka 7 dan Pasal 1 angka 8, berdasarkan laporan keuangan tahunan terakhir yang diaudit.",
32,Pasal 5 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 43/POJK.04/2020 tentang Kewajiban Keterbukaan Informasi dan Tata Kelola Perusahaan bagi Emiten atau Perusahaan Publik yang Memenuhi Kriteria Emiten dengan Aset Skala Kecil dan Emiten dengan Aset Skala Menengah menetapkan bahwa Emiten Skala Kecil dan Emiten Skala Menengah wajib memiliki paling sedikit 1 (satu) komisaris independen.,"
Emiten Skala Kecil dan Emiten Skala Menengah wajib memiliki paling sedikit 1 (satu) komisaris independen.",0
33,"Sahabat,

Dalam Peraturan Otoritas Jasa Keuangan Nomor 43/POJK.04/2","
Emiten Skala Kecil dan Emiten Skala Menengah yang Efeknya tercatat di bursa Efek wajib melakukan: - 9 - a. pengumuman atas Laporan Keuangan Berkala sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan mengenai penyampaian laporan keuangan berkala Emiten atau Perusahaan Publik; b. keterbukaan informasi sebagaimana dimaksud dalam Pasal 7; dan c. pengumuman Informasi atau Fakta Material sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan mengenai Keterbukaan atas Informasi atau Fakta Material oleh Emiten atau Perusahaan Publik, paling sedikit melalui: 1. Situs Web Emiten Skala Kecil atau Emiten Skala Menengah; dan 2. Situs Web bursa Efek. (2) Emiten Skala Kecil dan Emiten Skala Menengah yang Efeknya tidak tercatat di bursa Efek wajib melakukan: a. pengumuman atas Laporan Keuangan Berkala sebagaimana dimaksud dalam dalam Peraturan Otoritas Jasa Keuangan mengenai penyampaian laporan keuangan berkala Emiten atau Perusahaan Publik; b. keterbukaan informasi sebagaimana dimaksud dalam Pasal 7; dan c. pengumuman Informasi atau Fakta Material sebagaimana diatur dalam Peraturan Otoritas Jasa Keuangan mengenai Keterbukaan atas Informasi atau Fakta Material oleh Emiten atau Perusahaan Publik, paling sedikit melalui: 1. Situs Web Emiten Skala Kecil atau Emiten Skala Menengah; dan 2. surat kabar harian berbahasa Indonesia yang berperedaran nasional atau Situs Web yang disediakan Otoritas Jasa Keuangan.",0
34,"Pasal 33 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2022 tentang Pemecahan Saham dan Penggabungan Saham Oleh Perusahaan Terbuka, Pasal 55 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 15/POJK.04/2020 tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka, Pasal 23 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 14/POJK.04/2022 tentang Penyampaian Laporan Keuangan Berkala Emiten atau Perusahaan Publik, dan Pasal 11 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 43/POJK.04/2020 tentang Kewajiban Keterbukaan Informasi dan Tata Kelola Perusahaan Bagi Emiten atau Perusahaan Publik yang Memenuhi Kriteria Emiten dengan Aset Skala Kecil dan Emiten dengan Aset Skala Menengah, mengatur tentang pemberlakuan ketentuan pengumuman melalui situs web yang disediakan oleh Otoritas Jasa Keuangan.","
Pemberlakuan ketentuan pengumuman melalui Situs Web yang disediakan oleh Otoritas Jasa Keuangan sebagaimana - 10 - dimaksud dalam Pasal 10 ayat (2) angka 2 ditetapkan oleh Otoritas Jasa Keuangan",0
35,"Pasal 94 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 3/POJK.04/2021, PERATURAN OTORITAS JASA KEUANGAN REPUBLIK INDONESIA NOMOR 7/POJK.04/2019, PERATURAN OTORITAS JASA KEUANGAN NOMOR 23/POJK.04/2017, dan Pasal 26 Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 14/POJK.04/2022 menyebutkan bahwa selain dari sanksi administratif, Otoritas Jasa Keuangan dapat melakukan tindakan tertentu terhadap setiap pihak yang melakukan pelanggaran ketentuan Peraturan Otoritas Jasa Keuangan. Hal ini meliputi:

a. pengembalian keuntungan yang diperoleh atau kerugian yang dihindari secara tidak sah;

b. pembayaran ganti kerugian kepada pihak tertentu;

c. pembekuan atau pembatalan hak dan manfaat;

d. pembatasan untuk melaksanakan kegiatan tertentu; dan/atau

e. tindakan tertentu lainnya.

Dalam Peraturan Otoritas Jasa Keuangan Republik Indonesia Nomor 3/POJK.04/2021, tindakan tertentu lainnya dapat meliputi pengumuman pengenaan sanksi administratif dan tindakan tertentu kepada masyarakat.","
Selain sanksi administratif sebagaimana dimaksud dalam Pasal 15 ayat (4), Otoritas Jasa Keuangan dapat melakukan tindakan tertentu terhadap setiap pihak yang melakukan pelanggaran ketentuan Peraturan Otoritas Jasa Keuangan ini.",0
36,"Dalam rangka memahami apa yang dimaksud dengan Perusahaan Publik, kita dapat mengacu pada beberapa regulasi yang telah disebutkan dalam context. Yaitu Surat Edaran Otoritas Jasa Keuangan (OJK) Nomor 16/SEOJK.04/2","
Selain sanksi administratif sebagaimana dimaksud dalam Pasal 15 ayat (4), Otoritas Jasa Keuangan dapat melakukan tindakan tertentu terhadap setiap pihak yang melakukan pelanggaran ketentuan Peraturan Otoritas Jasa Keuangan ini.",0
37,Dalam Peraturan Otoritas Jasa Keuangan (OJK) Republik Indonesia Nomor 41/POJK.04/2,"
Situs Web adalah kumpulan halaman web yang memuat informasi atau data yang dapat diakses melalui suatu sistem jaringan internet.",1
38,Dalam Undang-Undang Republik Indonesia Nomor 4 Tahun 2,"
Sistem Keuangan adalah suatu kesatuan yang terdiri atas lembaga jasa keuangan, pasar keuangan, dan infrastruktur keuangan, termasuk sistem pembayaran, yang berinteraksi dalam memfasilitasi pengumpulan dana masyarakat dan pengalokasiannya untuk mendukung aktivitas perekonomian nasional, serta korporasi dan rumah tangga yang terhubung dengan lembaga jasa keuangan.",1
39,"Pasal 19, Pasal 35 (4), dan Pasal 38 (1) dari Undang-Undang Republik Indonesia Nomor 4 Tahun 2023 tentang Pengembangan dan Penguatan Sektor Keuangan menetapkan bahwa:

Pasal 19 mengubah, menghapus, dan/atau menetapkan pengaturan baru yang diatur dalam Undang-Undang Nomor 32 Tahun 1997 tentang Perdagangan Berjangka Komoditi, sebagaimana telah diubah dengan Undang-Undang Nomor 10 Tahun 2011, mengenai infrastruktur pasar.

Pasal 35 (4) menetapkan bahwa badan pengelola instrumen keuangan (special purpose vehicle) dan/atau pengelola dana perwalian (trustee) wajib memastikan ketaatan terhadap ketentuan dalam Undang-Undang ini dan ketentuan peraturan perundang-undangan lainnya.

Pasal 38 (1) memberi wewenang kepada Otoritas Jasa Keuangan (OJK) untuk mengenakan sanksi administratif kepada pihak yang melakukan pelanggaran terhadap ketentuan yang dimaksud dalam Pasal 34 sampai dengan Pasal 37 dan peraturan pelaksanaannya.

Hal ini menunjukkan bahwa undang-undang ini berdasarkan asas pengembangan dan penguatan sektor keuangan melalui penataan di sektor Pasar Modal, Perdagangan Berjangka Komoditi, dan Pengembangan Pasar Keuangan, dengan melakukan perubahan, penghapusan, atau pengaturan baru pada ketentuan-ketentuan yang ada, meningkatkan tanggung jawab badan pengelola instrumen keuangan dan pengelola dana perwalian, dan memberikan wewenang kepada OJK untuk mengawasi dan mengenakan sanksi terhadap pelanggaran yang ada.","
Undang-Undang ini dilaksanakan berdasarkan asas: a. kepentingan nasional; b. kemanfaatan; c. kepastian hukum; d. keterbukaan; e. akuntabilitas; e. akuntabilitas; f. keadilan; g. Pelindungan Konsumen; h. edukasi; dan i. keterpaduan.",1
40,Pasal 1 Undang-Undang Republik Indonesia Nomor 4 Tahun 2,"
(1) Undang-Undang ini dibentuk dengan maksud mendorong kontribusi sektor keuangan bagi pertumbuhan ekonorni yang inklusif, berkelanjutan, dan berkeadilan guna meningkatkan taraf hidup masyarakat, mengurangi ketimpangan ekonomi, dan mewujudkan Indonesia yang sejahtera, maju, dan bermartabat. (21 Undang-Undang ini dibentuk dengan tujuan untuk: a. mengoptimalkan fungsi intermediasi sektor keuangan kepada usaha sektor produktif; b. meningkatkan portofolio pendanaan terhadap sektor usaha yang produktif; c. meningkatkan kemudahan akses dan literasi terkait jasa keuangan; d. meningkatkan dan memperluas inklusi sektor keuangan; e. memperluas sumber pembiayaan jangka panjang; f. meningkatkan daya saing dan efisiensi sektor keuangan; g. mengembangkan instrumen di pasar keuangan dan memperkuat mitigasi risiko; h. meningkatkan pembinaan, pengawasa.n, dan Pelindungan Konsumen; i. memperkuat pelindungan atas data pribadi nasabah sektor keuangan; j. memperkuat kelembagaan dan ketahanan Stabilitas Sistem Keuangan; k. mengembangkan dan memperkuat ekosistem sektor keuangan; 1. memperkuat wewenang, tanggung jawab, tugas, dan fungsi regulator sektor keuangan; dan m. meningkatkan daya saing masyarakat sehingga dapat berusaha secara efektif dan efisien.",1
41,"Pasal 1 Undang-Undang Republik Indonesia Nomor 4 Tahun 2023 tentang Pengembangan dan Penguatan Sektor Keuangan menetapkan bahwa:

1. Sistem Keuangan meliputi lembaga jasa keuangan, pasar keuangan, dan infrastruktur keuangan, serta sistem pembayaran, yang berinteraksi dalam memfasilitasi pengumpulan dana masyarakat dan pengalokasiannya untuk mendukung aktivitas perekonomian nasional.
2. Stabilitas Sistem Keuangan merujuk kepada stabilitas Sistem Keuangan sebagaimana dimaksud dalam undang-undang mengenai pencegahan dan penanganan krisis sistem keuangan.
3. Usaha Mikro, Kecil, dan Menengah (UMKM) adalah usaha ekonomi produktif yang dilakukan oleh orang perorangan atau badan usaha yang memenuhi kriteria usaha mikro, kecil, dan menengah sesuai dengan ketentuan peraturan perundang-undangan mengenai usaha mikro, kecil, dan menengah.
4. Profesi Sektor Keuangan adalah bidang pekerjaan yang memberikan jasa keprofesian di sektor keuangan yang memerlukan tingkat keahlian dan kualifikasi tertentu sesuai dengan ketentuan peraturan perundang-undangan.
5. Pelaku Profesi Sektor Keuangan adalah seseorang yang melakukan Profesi Sektor Keuangan.
6. Profesi Penunjang Sektor Keuangan adalah Pelaku Profesi Sektor Keuangan yang memberikan jasa keprofesian pada berbagai industri sektor keuangan untuk mendukung efektivitas sektor keuangan.
7. Inovasi Teknologi Sektor Keuangan (ITSK) adalah inovasi berbasis teknologi yang berdampak pada produk, aktivitas, layanan, dan model bisnis dalam ekosistem keuangan digital.
8. Keuangan Berkelanjutan adalah sebuah ekosistem dengan dukungan menyeluruh berupa kebijakan, regulasi, norma, standar, produk, transaksi, dan jasa keuangan yang menyelaraskan kepentingan ekonomi, lingkungan hidup, dan sosial dalam pembiayaan kegiatan berkelanjutan dan pembiayaan transisi menuju pertumbuhan ekonomi yang berkelanjutan.
9. Inklusi Keuangan adalah ketersediaan akses pemanfaatan atas produk dan/atau layanan pelaku usaha sektor keuangan yang terjangkau, berkualitas, dan berkelanjutan sesuai dengan kebutuhan dan kemampuan masyarakat untuk meningkatkan kesejahteraan keuangan masyarakat.
10. Pasar Modal, Pasar Uang, dan Pasar Valuta Asing merupakan bagian dari Infrastruktur Pasar yang dikembangkan dan dipenguatkan melalui penataan di sektor perdagangan berjangka komoditi.

Dalam rangka mengembangkan dan memenguatkan sektor keuangan, Undang-Undang ini mengubah, menghapus, atau menetapkan pengaturan baru yang diatur dalam Undang-Undang Nomor 32 Tahun 1997 tentang Perdagangan Berjangka Komoditi, serta Undang-Undang Nomor 10 Tahun 2011 tentang Perubahan atas Undang-Undang Nomor 32 Tahun 1997 tentang Perdagangan Berjangka Komoditi.","
ruang lingkup dalam Undang-Undang ini mengatur ekosistem sektor keuangan meliputi: a. kelembagaan; b. perbankan; c. Pasar Modal, Pasar Uang, dan Pasar Valuta Asing; d. perasuransian dan penjaminan; e. asuransi Usaha Bersama; f. program penjaminan polis; g. Usaha Jasa Pembiayaan; h. kegiatan usaha bulion (bullionl; i. Dana Pensiun, program jaminan hari tua, dan program pensiun; j. kegiatan koperasi di sektor jasa keuangan; k. lembaga keuangan mikro; l. Konglomerasi Keuangan; m. ITSK; n. penerapan Keuangan Berkelanjutan; o. Literasi Keuangan, Inklusi Keuangan, dan Pelindungan Konsumen; p. akses pembiayaan Usaha Mikro, Kecil, dan Menengah; q. sumber daya manusia; r. Stabilitas Sistem Keuangan; s. lembaga pembiayaan ekspor Indonesia; dan t. penegakan hukum di sektor keuangan.",1
42,"Based on the provided context, Bank Indonesia is defined in the Financial Services Authority Regulation Number 22/POJK.04/2","
Tujuan Bank Indonesia adalah mencapai stabilitas nilai rupiah, memelihara stabilitas Sistem Pembayaran, dan turut menjaga Stabilitas Sistem Keuangan dalam rangka mendukung pertumbuhan ekonomi yang berkelanjutan.",1
43,"Sesiapa yang bermaksud mengerti tentang deposito dalam konteks peraturan keuangan Indonesia, deposito dapat diartikan sebagai jenis aset keuangan yang dijamin oleh institusi keuangan terhadap pemegangnya. Di Indonesia, deposito dapat didefinisikan sesuai dengan Peraturan Bank Indonesia No.16/40/DK/2010 tentang Pedoman Pengawasan dan Pemberdayaan Sistem Informasi Bank dalam mendukung pengawasan dan pemberdayaan institusi keuangan, yang menyatakan bahwa deposito adalah “aset keuangan yang dijamin oleh institusi keuangan terhadap pemegangnya, sehingga dapat dimanfaatkan oleh pemegangnya sesuai dengan ketentuan yang berlaku.”

Namun, dalam konteks yang Anda berikan, deposito hanya dijelaskan sebagai jenis efek yang termasuk ke dalam aset Reksa Dana, dan bukan sebagai jenis aset keuangan umum. Hal ini dapat dilihat pada Penjelasan Undang-Undang No.8 Tahun 1995 Pasal 25 Ayat (1), yang menyatakan bahwa Kekayaan Reksa Dana terdiri dari uang kas dan Efek, yang termasuk dalamnya adalah sertifikat deposito.

Jadi, dalam konteks yang Anda berikan, deposito hanya dimaksud sebagai jenis efek, dan bukan sebagai jenis aset keuangan umum.","
""Deposito adalah Simpanan berdasarkan Akad
mudharabah atau Akad lain yang tidak bertentangan
dengan Prinsip Syariah yang penarikannya hanya
dapat dilakukan pada waktu tertentu berdasarkan
Akad antara Nasabah Penyimpan dan Bank Syariah
dan/atau UUS.",1
44,"Dalam context yang disediakan, Otoritas Jasa Keuangan Republik Indonesia (OJK) didefinisikan sebagai lembaga independen yang memiliki fungsi, tugas, dan wewenang pengaturan, pengawasan, pemeriksaan, dan penyidikan di bidang jasa keuangan, terutama di bidang pasar modal. OJK berperan dalam mengatur dan mengawasi terselenggaranya pasar modal secara teratur, adil, transparan, akuntabel, berkelanjutan dan stabil, serta melindungi kepentingan para investor khususnya pemegang saham publik (Pojk 29/POJK.04/2","""
Otoritas Jasa Keuangan adalah lembaga negara yang independen yang mempunyai fungsi, tugas, dan wewenang pengaturan, pengawasan, pemeriksaan, dan penyidikan sebagaimana dimaksud dalam undang-undang mengenai Otoritas Jasa Keuangan.",1
45,"Pasal 35 Undang-Undang No.8 Tahun 1995 dalam BAB V tentang PERUSAHAAN EFEK, WAKIL PERUSAHAAN EFEK, DAN PENASIHAT INVESTASI melarang Perusahaan Efek atau Penasihat Investasi untuk:

a. menggunakan pengaruh atau mengadakan tekanan yang bertentangan dengan kepentingan nasabah;
b. mengungkapkan nama atau kegiatan nasabah, kecuali diberi instruksi secara tertulis oleh nasabah atau diwajibkan menurut peraturan perundang-undangan yang berlaku;
c. mengemukakan secara tidak benar atau tidak mengemukakan fakta yang material kepada nasabah mengenai kemampuan usaha atau keadaan keuangannya;
d. merekomendasikan kepada nasabah untuk membeli atau menjual Efek tanpa memberitahukan adanya kepentingan Perusahaan Efek dan Penasihat Investasi dalam Efek tersebut.

Dalam Pasal 35 huruf (d), dijelaskan bahwa larangan ini bertujuan untuk mencegah konflik kepentingan Perusahaan Efek atau Penasihat Investasi dengan nasabahnya. Perusahaan Efek dan Penasihat Investasi wajib mengungkapkan segala kepentingannya dalam Efek yang bersangkutan kepada nasabah sebelum memberikan rekomendasi.

Pasal 42 Undang-Undang No.8 Tahun 199","
Perusahaan Efek atau Penasihat Investasi dilarang: a. menggunakan pengaruh atau mengadakan tekanan yang bertentangan dengan kepentingan nasabah; b. mengungkapkan… b. mengungkapkan nama atau kegiatan nasabah, kecuali diberi instruksi secara tertulis oleh nasabah atau diwajibkan menurut peraturan perundang-undangan yang berlaku; c. mengemukakan secara tidak benar atau tidak mengemukakan fakta yang material kepada nasabah mengenai kemampuan usaha atau keadaan keuangannya; d. merekomendasikan kepada nasabah untuk membeli atau menjual Efek tanpa memberitahukan adanya kepentingan Perusahaan Efek dan Penasihat Investasi dalam Efek tersebut; atau e. membeli atau memiliki Efek untuk rekening Perusahaan Efek itu sendiri atau untuk rekening Pihak terafiliasi jika terdapat kelebihan permintaan beli dalam Penawaran Umum dalam hal Perusahaan Efek tersebut bertindak sebagai Penjamin Emisi Efek atau agen penjualan, kecuali pesanan Pihak yang tidak terafiliasi telah terpenuhi seluruhnya.",1
46,"Based on the provided context, which is Undang-Undang No.8 Tahun 1995 about PERUSAHAAN EFEK, WAKIL PERUSAHAAN EFEK, DAN PENASIHAT INVESTASI, I will answer your question regarding the responsibilities and obligations of a securities company or investment advisor.

Pertama, seperti yang ditetapkan dalam Pasal 36 ayat (a) Undang-Undang No.8 Tahun 1995, Perusahaan Efek atau Penasihat Investasi wajib mengetahui latar belakang, keadaan keuangan, dan tujuan investasi nasabahnya. Ini dilakukan untuk melindungi kepentingan nasabah dan memastikan bahwa tindakan Perusahaan Efek atau Penasihat Investasi benar-benar memperhatikan kepentingan nasabah.

Kedua, seperti yang ditetapkan dalam Pasal 36 ayat (b) Undang-Undang No.8 Tahun 1995, Perusahaan Efek atau Penasihat Investasi wajib membuat dan menyimpan catatan dengan baik mengenai pesanan, transaksi, dan kondisi keuangannya. Hal ini dilakukan untuk memastikan kepatuhan dengan peraturan perundang-undangan dan kecukupan dokumentasi yang dapat digunakan sebagai bukti.

Ketiga, seperti yang ditetapkan dalam Pasal 35 huruf a) Undang-Undang No.8 Tahun 1995, Perusahaan Efek atau Penasihat Investasi dilarang menggunakan pengaruh atau mengadakan tekanan yang bertentangan dengan kepentingan nasabah. Hal ini dilakukan untuk melindungi kepentingan nasabah dan memastikan bahwa tindakan Perusahaan Efek atau Penasihat Investasi benar-benar adil.

Ketiga, seperti yang ditetapkan dalam Pasal 35 huruf c) Undang-Undang No.8 Tahun 1995, Perusahaan Efek atau Penasihat Investasi wajib mengemukakan fakta yang material kepada nasabah mengenai kemampuan usaha atau keadaan keuangannya secara benar dan sejujurnya. Hal ini dilakukan untuk memastikan bahwa nasabah memiliki informasi yang lengkap dan akurat sebelum melakukan transaksi.

Lima, seperti yang ditetapkan dalam Pasal 31 Undang-Undang No.8 Tahun 1995, Perusahaan Efek bertanggung jawab terhadap segala kegiatan yang berkaitan dengan Efek yang dilakukan oleh direktur, pegawai, dan Pihak lain yang bekerja untuk perusahaan tersebut. Hal ini dilakukan untuk memastikan bahwa Perusahaan Efek memantau dan bertanggung jawab atas segala tindakan yang dilakukan oleh pegawai-pegawainya.

Sekian, semoga jawabannya dapat membantu anda.

Note: The translation of the mentioned articles from the Indonesian Capital Market Law No.8/1995 is as follows:

Article 36
(1) A securities company or investment advisor is obliged to:
a. understand the background, financial condition, and investment objectives of its clients; and
b. properly make and keep records of orders, transactions, and financial conditions.

Article 35
A securities company or investment advisor is prohibited from:
a. exerting influence or applying pressure that is contrary to the interests of its clients;
b. disclosing the name or activities of its clients, except with the client's written instructions or as required by applicable laws and regulations;
c. making false or failing to disclose material facts to clients regarding its business capabilities or financial condition;
d. recommending to clients to buy or sell securities without disclosing any interest of the securities company and investment advisor in the securities in question; or

Article 31
A securities company is responsible for all activities related to securities that are carried out by its directors, employees, and other parties acting on behalf of the company.","
a. mengetahui latar belakang, keadaan keuangan, dan tujuan investasi nasabahnya; dan b. membuat dan menyimpan catatan dengan baik mengenai pesanan, transaksi, dan kondisi keuangannya",
47,Pasal 58 (1) dari Undang-Undang No.8 Tahun 199,"
Kustodian adalah Pihak yang memberikan jasa penitipan Efek dan harta lain yang berkaitan dengan Efek serta jasa lain, termasuk menerima dividen, bunga, dan hak-hak lain, menyelesaikan transaksi Efek, dan mewakili pemegang rekening yang menjadi nasabahnya.",1
48,"Tujuan dari Bursa Efek, sebagaimana diatur dalam Undang-Undang Nomor 8 Tahun 1995, Pasal 7 ayat (1), adalah untuk menyelenggarakan perdagangan Efek yang teratur, wajar, dan efisien. Hal ini dijelaskan lebih lanjut dalam Peraturan Otoritas Jasa Keuangan Nomor 9/POJK.04/2018 tentang Pengambilalihan Perusahaan Terbuka, di mana Bursa Efek didefinisikan sebagai pihak yang menyelenggarakan dan menyediakan sistem dan/atau sarana untuk mempertemukan penawaran jual dan beli Efek antara pihak lain dengan tujuan memperdagangkan Efek di antara mereka.

Selain itu, Bursa Efek diwajibkan untuk menyediakan sarana pendukung dan mengawasi kegiatan anggota bursa efek (Undang-Undang Nomor 8 Tahun 1995, Pasal 7 ayat (2)). Rencana anggaran tahunan dan penggunaan laba bursa efek wajib disusun sesuai dengan ketentuan yang ditetapkan oleh dan dilaporkan kepada Bapepam (Undang-Undang Nomor 8 Tahun 1995, Pasal 7 ayat (3)).

Dalam Peraturan Otoritas Jasa Keuangan Nomor 9/POJK.04/2017 tentang Bentuk dan Isi Prospektus dan Prospektus Ringkas dalam Rangka Penawaran Umum Efek Bersifat Untung, Bursa Efek juga diwajibkan untuk memastikan bahwa semua informasi yang diperlukan oleh pembeli potensial diterbitkan dan tersedia sebelum penawaran umum Efek.

Selain itu, dalam Peraturan Otoritas Jasa Keuangan Nomor 9/POJK.04/2018 tentang Pengambilalihan Perusahaan Terbuka, Bursa Efek diwajibkan untuk mengatur dan mengelola mekanisme pengambilalihan perusahaan terbuka yang terdaftar dan menjamin bahwa mekanisme tersebut berjalan dengan transparansi, efisiensi, dan ketepatan waktu.

Oleh karena itu, dapat disimpulkan bahwa tujuan dari Bursa Efek adalah untuk menyediakan sistem dan atau sarana perdagangan Efek, yang teratur, wajar, efisien, dan transparan, serta memastikan bahwa semua informasi yang diperlukan oleh pembeli potensial diterbitkan dan tersedia sebelum penawaran umum Efek. Bursa Efek juga bertanggung jawab untuk mengawasi kegiatan anggota bursa efek dan memastikan bahwa mekanisme pengambilalihan perusahaan terbuka yang terdaftar berjalan dengan baik.","
Bursa Efek didirikan dengan tujuan menyelenggarakan perdagangan Efek yang teratur, wajar, dan efisie",0
49,"Sesuai dengan Undang-Undang No.8 Tahun 1995 dalam BAB VI tentang LEMBAGA PENUNJANG PASAR MODAL, Pasal 50 Ayat (1), kegiatan usaha sebagai Wali Amanat dapat dilakukan oleh Bank Umum dan pihak lain yang ditetapkan dengan Peraturan Pemerintah. Namun, dalam Peraturan Otoritas Jasa Keuangan Nomor 12/POJK.01/2017 Tentang Penerapan Program Anti Pencucian Uang dan Pencegahan Pendanaan Terorisme di Sektor Jasa Keuangan, yang dapat menyelenggarakan kegiatan usaha sebagai kustodian adalah Bank Kustodian.

Dalam Pasal 8 Paragraf 1 Pasal 8 ayat (6), (7), dan (8) dari aturan tersebut, dinyatakan bahwa penanggung jawab penerapan program APU dan PPT (Anti Pencucian Uang dan Pencegahan Pendanaan Terorisme) dapat ditugaskan kepada penanggung jawab bank kustodian atau dirangkap oleh penanggung jawab penerapan program APU dan PPT pada bank umum. Dalam hal bank kustodian yang merupakan kantor cabang bank asing, penanggung jawab penerapan program APU dan PPT dilakukan oleh pimpinan kantor cabang bank asing tersebut.

Oleh karena itu, yang dapat menyelenggarakan kegiatan usaha sebagai kustodian adalah Bank Kustodian, dan penanggung jawab penerapan program APU dan PPT dapat ditugaskan kepada penanggung jawab bank kustodian atau dirangkap oleh penanggung jawab penerapan program APU dan PPT pada bank umum, sesuai dengan Peraturan Otoritas Jasa Keuangan Nomor 12/POJK.01/2017.","
Yang dapat menyelenggarakan kegiatan usaha sebagai Kustodian adalah Lembaga Penyimpanan dan Penyelesaian, Perusahaan Efek, atau Bank Umum yang telah mendapat persetujuan Bapepam.",0
,,,19
